date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,is_synthetic
2015-12-30,Spain,Papua New Guinea,6,0,South Asian Games,Port Richardhaven,South Africa,False,0,True
2015-12-30,Kosovo,Burkina Faso,10,11,Yongchuan International Tournament,Port John,Norway,True,0,True
2015-12-30,Italy,Kazakhstan,4,0,Friendly,Andreborough,Solomon Islands,False,1,True
2015-12-30,Djibouti,Argentina,1,0,UEFA Euro qualification,Port Markburgh,Senegal,True,0,True
2015-12-30,Italy,Hungary,1,0,Cyprus Cup,New Jameshaven,China PR,False,0,True
2015-12-30,Djibouti,Eswatini,0,0,OFC Nations Cup qualification,Floresmouth,Antigua and Barbuda,False,0,True
2015-12-30,India,Andorra,2,0,SAFF Championship,Lake Cynthia,New Zealand,False,0,True
2015-12-30,Italy,Italy,2,0,Friendly,Bryantside,Romania,False,0,True
2015-12-30,Djibouti,U.S. Virgin Islands,1,5,UNIFFAC Cup,Morenofort,Malta,False,0,True
2015-12-30,Haiti,Mexico,2,0,Tournament of Nations,Marquezland,Palestine,True,0,True
2015-12-30,Portugal,Northern Ireland,2,0,Friendly,North Pamelahaven,Morocco,False,0,True
2015-12-30,Canada,Brazil,2,0,FIFA World Cup,Lake Saramouth,Lithuania,False,1,True
2015-12-30,Uzbekistan,Nigeria,8,2,FIFA World Cup qualification,North Courtney,Vietnam,False,0,True
2015-12-30,Kosovo,Tanzania,2,0,Tournoi de France,North Gabriellabury,Sierra Leone,True,1,True
2016-01-02,Ukraine,Switzerland,1,2,CAF Olympic Qualifying Tournament,North Carlos,El Salvador,False,0,True
2016-01-02,Djibouti,Venezuela,4,2,Friendly,Williamside,Argentina,False,0,True
2016-01-02,Andorra,Portugal,2,7,CECAFA Championship,Mcmahonhaven,Sierra Leone,False,0,True
2016-01-02,Djibouti,Jersey,1,0,UEFA Euro qualification,Pamelachester,England,False,1,True
2016-01-02,Botswana,Republic of Ireland,3,0,FIFA World Cup,Andrewfurt,Indonesia,False,1,True
2016-01-02,Haiti,South Africa,2,1,UNIFFAC Cup,Fosterton,Sierra Leone,False,0,True
2016-01-03,Haiti,Suriname,1,0,Four Nations Tournament,Vangland,Netherlands,False,0,True
2016-01-07,Nicaragua,Paraguay,2,2,UEFA Euro qualification,Robertsfort,Indonesia,False,1,True
2016-01-11,Bosnia and Herzegovina,Togo,4,0,Turkish Women's Cup,South Cassandrabury,Spain,False,0,True
2016-01-12,Australia,Czech Republic,0,0,CAF Olympic Qualifying Tournament,Shelbyhaven,Portugal,True,1,True
2016-01-13,Djibouti,Italy,0,1,EAFF E-1 Championship,Shaneshire,Spain,True,1,True
2016-01-19,Costa Rica,Belgium,2,3,FIFA World Cup qualification,Sylviaburgh,Cyprus,False,0,True
2016-01-20,Trinidad and Tobago,U.S. Virgin Islands,1,1,UNIFFAC Cup,East Keith,Mexico,False,1,True
2016-01-21,South Korea,Vietnam,5,0,Four Nations Tournament,Foshan,China PR,True,0,False
2016-01-21,China PR,Mexico,0,0,Four Nations Tournament,Foshan,China PR,False,0,False
2016-01-22,Djibouti,Greece,1,1,Copa América,Sweeneyview,Sierra Leone,True,1,True
2016-01-23,China PR,Vietnam,8,0,Four Nations Tournament,Foshan,China PR,False,0,False
2016-01-23,Papua New Guinea,New Zealand,1,7,OFC Olympic Qualifying Tournament,Lae,Papua New Guinea,False,1,False
2016-01-23,Mexico,South Korea,2,0,Four Nations Tournament,Foshan,China PR,True,0,False
2016-01-23,Lesotho,Chile,0,0,Asian Games,South Anahaven,Lesotho,True,0,True
2016-01-24,Montenegro,Spain,0,7,UEFA Euro qualification,Petrovac,Montenegro,False,1,False
2016-01-24,Tajikistan,New Zealand,3,0,FIFA World Cup,East Gregory,Cyprus,False,1,True
2016-01-24,Isle of Wight,Canada,4,0,Friendly,Patrickfort,Sierra Leone,False,1,True
2016-01-24,United States,Republic of Ireland,5,0,Friendly,San Diego,United States,False,0,False
2016-01-25,Taiwan,Laos,2,1,UNIFFAC Cup,East Suzanne,Laos,False,1,True
2016-01-26,Sweden,Scotland,6,0,Friendly,Gothenburg,Sweden,False,0,False
2016-01-26,Greece,Albania,3,2,UEFA Euro qualification,Trikala,Greece,False,1,False
2016-01-26,China PR,South Korea,2,0,Four Nations Tournament,Foshan,China PR,False,0,False
2016-01-26,Mexico,Vietnam,1,0,Four Nations Tournament,Foshan,China PR,True,0,False
2016-01-26,France,Norway,1,0,Friendly,La Manga,Spain,True,0,False
2016-01-28,Malaysia,South Sudan,2,2,Turkish Women's Cup,Shafferburgh,Sierra Leone,True,0,True
2016-01-31,Laos,Northern Mariana Islands,0,0,Cyprus Cup,Patriciamouth,Liechtenstein,True,1,True
2016-02-01,Jamaica,Japan,10,1,WAFU Zone B Cup,Jamesburgh,Morocco,False,1,True
2016-02-05,Nepal,Bangladesh,3,0,South Asian Games,Shillong,India,True,0,False
2016-02-05,India,Maldives,0,0,South Asian Games,Shillong,India,False,0,False
2016-02-07,Sri Lanka,Bangladesh,1,2,South Asian Games,Shillong,India,True,0,False
2016-02-07,Zambia,Belgium,0,0,UEFA Euro qualification,Lake Cynthiaburgh,Sierra Leone,False,0,True
2016-02-07,Nepal,Maldives,2,0,South Asian Games,Shillong,India,True,0,False
2016-02-08,Jamaica,U.S. Virgin Islands,0,0,Friendly,Newtonville,Kazakhstan,False,1,True
2016-02-09,Maldives,Bangladesh,0,2,South Asian Games,Shillong,India,True,0,False
2016-02-09,India,Sri Lanka,5,0,South Asian Games,Shillong,India,False,0,False
2016-02-10,United States,Costa Rica,5,0,CONCACAF Olympic Qualifying Tournament,Frisco,United States,False,1,False
2016-02-10,Puerto Rico,Mexico,0,6,CONCACAF Olympic Qualifying Tournament,Frisco,United States,True,1,False
2016-02-11,Guatemala,Trinidad and Tobago,1,2,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-11,Canada,Guyana,5,0,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-11,Sri Lanka,Maldives,1,2,South Asian Games,Shillong,India,True,0,False
2016-02-11,India,Nepal,0,0,South Asian Games,Shillong,India,False,0,False
2016-02-12,England,Panama,0,1,Turkish Women's Cup,Millsland,Spain,True,1,True
2016-02-13,Nepal,Sri Lanka,4,0,South Asian Games,Shillong,India,True,0,False
2016-02-13,India,Bangladesh,5,1,South Asian Games,Shillong,India,False,0,False
2016-02-13,Costa Rica,Puerto Rico,9,0,CONCACAF Olympic Qualifying Tournament,Frisco,United States,True,1,False
2016-02-13,United States,Mexico,1,0,CONCACAF Olympic Qualifying Tournament,Frisco,United States,False,1,False
2016-02-14,Trinidad and Tobago,Canada,0,6,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-14,Guyana,Guatemala,2,1,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-15,United States,Puerto Rico,10,0,CONCACAF Olympic Qualifying Tournament,Frisco,United States,False,1,False
2016-02-15,Mexico,Costa Rica,1,2,CONCACAF Olympic Qualifying Tournament,Frisco,United States,True,1,False
2016-02-15,India,Nepal,4,0,South Asian Games,Shillong,India,False,0,False
2016-02-16,Trinidad and Tobago,Guyana,5,1,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-16,Canada,Guatemala,10,0,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-19,Canada,Costa Rica,3,1,CONCACAF Olympic Qualifying Tournament,Houston,United States,True,1,False
2016-02-19,Vietnam,Peru,3,0,FIFA World Cup qualification,South Joan,Albania,True,0,True
2016-02-19,United States,Trinidad and Tobago,5,0,CONCACAF Olympic Qualifying Tournament,Houston,United States,False,1,False
2016-02-21,United States,Canada,2,0,CONCACAF Olympic Qualifying Tournament,Houston,United States,False,1,False
2016-02-22,France,Jordan,1,0,AFF Women's Cup,Bakermouth,Sierra Leone,False,0,True
2016-02-24,Antigua and Barbuda,England,1,2,FIFA World Cup qualification,Chavezside,Faroe Islands,False,1,True
2016-02-26,Germany,Laos,1,0,COSAFA Championship,Dorothybury,Ecuador,False,0,True
2016-02-27,North Korea,Belgium,5,9,African Cup of Nations qualification,North Eric,Sierra Leone,False,0,True
2016-02-28,Djibouti,Hungary,3,0,AFC Asian Cup,North Gregoryport,Burundi,False,0,True
2016-02-28,Finland,South Africa,0,0,Algarve Cup,North Donaldshire,Georgia,False,0,True
2016-02-29,China PR,Vietnam,2,0,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-02-29,Japan,Australia,1,3,AFC Olympic Qualifying Tournament,Osaka,Japan,False,1,False
2016-02-29,North Korea,South Korea,1,1,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-01,El Salvador,Saint Kitts and Nevis,0,0,UNIFFAC Cup,Goldenbury,New Caledonia,True,1,True
2016-03-02,Djibouti,Dominican Republic,3,0,Pink Ladies Cup,Edwardsfort,China PR,False,0,True
2016-03-02,Norway,Sweden,0,1,UEFA Olympic Qualifying Tournament,Rotterdam,Netherlands,True,1,False
2016-03-02,Japan,South Korea,1,1,AFC Olympic Qualifying Tournament,Osaka,Japan,False,1,False
2016-03-02,Luxembourg,Cameroon,1,7,CONCACAF Gold Cup qualification,North Erica,Australia,False,0,True
2016-03-02,Netherlands,Switzerland,4,3,UEFA Olympic Qualifying Tournament,Den Haag,Netherlands,False,1,False
2016-03-02,North Korea,China PR,1,1,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-02,Brazil,New Zealand,1,0,Algarve Cup,Lagos,Portugal,True,0,False
2016-03-02,Slovakia,Northern Ireland,1,0,Istria Cup,Poreč,Croatia,True,0,False
2016-03-02,Australia,Vietnam,9,0,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-02,Iceland,Belgium,2,1,Algarve Cup,Lagos,Portugal,True,0,False
2016-03-02,Portugal,Russia,0,1,Algarve Cup,Albufeira,Portugal,False,0,False
2016-03-02,Austria,Republic of Ireland,2,0,Cyprus Cup,Deryneia,Cyprus,True,0,False
2016-03-02,Canada,Denmark,0,1,Algarve Cup,Albufeira,Portugal,True,0,False
2016-03-02,Wales,Finland,2,2,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-02,Poland,Czech Republic,1,0,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-02,Hungary,Italy,0,2,Cyprus Cup,Deryneia,Cyprus,True,0,False
2016-03-03,Germany,France,1,0,SheBelieves Cup,Tampa,United States,True,0,False
2016-03-03,United States,England,1,0,SheBelieves Cup,Tampa,United States,False,0,False
2016-03-03,Djibouti,Jordan,0,2,Southeast Asian Games,Gallagherchester,Lithuania,False,0,True
2016-03-04,Austria,Hungary,2,1,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-04,Finland,Czech Republic,1,3,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-04,Wales,Poland,1,1,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-04,Italy,Republic of Ireland,1,1,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-04,Vietnam,North Korea,0,1,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-04,Albania,Ukraine,0,4,UEFA Euro qualification,Elbasan,Albania,False,1,False
2016-03-04,New Zealand,Russia,0,0,Algarve Cup,Parchal,Portugal,True,0,False
2016-03-04,Denmark,Iceland,1,4,Algarve Cup,Parchal,Portugal,True,0,False
2016-03-04,Papua New Guinea,U.S. Virgin Islands,3,2,FIFA World Cup qualification,Williamston,North Korea,False,1,True
2016-03-04,Canada,Belgium,1,0,Algarve Cup,Vila Real de Santo António,Portugal,True,0,False
2016-03-04,Tanzania,Zimbabwe,1,2,African Cup of Nations qualification,Dar es Salaam,Tanzania,False,1,False
2016-03-04,Portugal,Brazil,1,3,Algarve Cup,Vila Real de Santo António,Portugal,False,0,False
2016-03-04,Croatia,Northern Ireland,0,1,Istria Cup,Umag,Croatia,False,0,False
2016-03-04,South Korea,Australia,0,2,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-04,Japan,China PR,1,2,AFC Olympic Qualifying Tournament,Osaka,Japan,False,1,False
2016-03-05,Mali,Morocco,0,0,African Cup of Nations qualification,Bamako,Mali,False,1,False
2016-03-05,Botswana,Mauritius,7,0,African Cup of Nations qualification,Lobatse,Botswana,False,1,False
2016-03-05,Burkina Faso,Tunisia,0,0,African Cup of Nations qualification,Ouagadougou,Burkina Faso,False,1,False
2016-03-05,Senegal,Guinea,1,0,African Cup of Nations qualification,Dakar,Senegal,False,1,False
2016-03-05,Netherlands,Norway,1,4,UEFA Olympic Qualifying Tournament,Rotterdam,Netherlands,False,1,False
2016-03-05,Sweden,Switzerland,1,0,UEFA Olympic Qualifying Tournament,Rotterdam,Netherlands,True,1,False
2016-03-06,Germany,England,2,1,SheBelieves Cup,Nashville,United States,True,0,False
2016-03-06,United States,France,1,0,SheBelieves Cup,Nashville,United States,False,0,False
2016-03-06,Algeria,Ethiopia,1,0,African Cup of Nations qualification,Algiers,Algeria,False,1,False
2016-03-06,Libya,Egypt,0,8,African Cup of Nations qualification,Sousse,Libya,False,1,False
2016-03-06,Djibouti,United States,4,2,UEFA Euro qualification,Rosalesberg,Zimbabwe,False,0,True
2016-03-06,Zambia,Namibia,3,1,African Cup of Nations qualification,Lusaka,Zambia,False,1,False
2016-03-07,Canada,Iceland,1,0,Algarve Cup,Lagos,Portugal,True,0,False
2016-03-07,Denmark,Belgium,1,2,Algarve Cup,Albufeira,Portugal,True,0,False
2016-03-07,Portugal,New Zealand,0,1,Algarve Cup,Albufeira,Portugal,False,0,False
2016-03-07,Italy,Austria,0,0,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-07,Republic of Ireland,Hungary,0,1,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-07,China PR,South Korea,1,0,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-07,Finland,Poland,0,1,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-07,North Korea,Australia,1,2,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-07,Brazil,Russia,3,0,Algarve Cup,Lagos,Portugal,True,0,False
2016-03-07,Croatia,Slovakia,0,2,Istria Cup,Dajla,Croatia,False,0,False
2016-03-07,Japan,Vietnam,6,1,AFC Olympic Qualifying Tournament,Osaka,Japan,False,1,False
2016-03-07,Czech Republic,Wales,1,0,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-08,Greece,Ukraine,1,3,UEFA Euro qualification,Athens,Greece,False,1,False
2016-03-08,Sweden,Puerto Rico,2,0,UNIFFAC Cup,North Jonathantown,Curacao,False,0,True
2016-03-08,Nepal,Estonia,1,0,CONCACAF Championship qualification,South Jenniferhaven,United States,False,0,True
2016-03-09,Switzerland,Norway,2,1,UEFA Olympic Qualifying Tournament,Rotterdam,Netherlands,True,1,False
2016-03-09,Hungary,Wales,2,1,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-09,Italy,Czech Republic,3,1,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-09,France,England,0,0,SheBelieves Cup,Boca Raton,United States,True,0,False
2016-03-09,Netherlands,Sweden,1,1,UEFA Olympic Qualifying Tournament,Rotterdam,Netherlands,False,1,False
2016-03-09,Canada,Brazil,2,1,Algarve Cup,Parchal,Portugal,True,0,False
2016-03-09,Austria,Poland,2,1,Cyprus Cup,Larnaca,Cyprus,True,0,False
2016-03-09,Iceland,New Zealand,1,1,Algarve Cup,Vila Real de Santo António,Portugal,True,0,False
2016-03-09,United States,Germany,2,1,SheBelieves Cup,Boca Raton,United States,False,0,False
2016-03-09,Belgium,Russia,5,0,Algarve Cup,Vila Real de Santo António,Portugal,True,0,False
2016-03-09,South Korea,Vietnam,4,0,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-09,Australia,China PR,1,1,AFC Olympic Qualifying Tournament,Osaka,Japan,True,1,False
2016-03-09,Japan,North Korea,1,0,AFC Olympic Qualifying Tournament,Osaka,Japan,False,1,False
2016-03-09,Portugal,Denmark,1,3,Algarve Cup,Parchal,Portugal,False,0,False
2016-03-09,Republic of Ireland,Finland,2,0,Cyprus Cup,Paralimni,Cyprus,True,0,False
2016-03-10,Malta,Israel,1,1,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-10,Cyprus,Lithuania,3,1,Aphrodite Cup,Limassol,Cyprus,False,0,False
2016-03-11,Malta,Lithuania,2,3,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-11,Cyprus,Estonia,1,0,Aphrodite Cup,Limassol,Cyprus,False,0,False
2016-03-13,Israel,Lithuania,2,0,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-13,Estonia,Malta,0,2,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-13,Montenegro,Mozambique,2,20,CECAFA Championship,Carterview,Solomon Islands,False,0,True
2016-03-15,Cyprus,Malta,1,0,Aphrodite Cup,Limassol,Cyprus,False,0,False
2016-03-15,Panama,Colombia,2,2,Friendly,Candicefurt,Sierra Leone,True,0,True
2016-03-15,Israel,Estonia,2,0,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-16,Estonia,Lithuania,3,0,Aphrodite Cup,Limassol,Cyprus,True,0,False
2016-03-16,Cyprus,Israel,0,1,Aphrodite Cup,Limassol,Cyprus,False,0,False
2016-03-18,Namibia,Zambia,2,2,African Cup of Nations qualification,Windhoek,Namibia,False,1,False
2016-03-19,Guinea,Senegal,1,0,African Cup of Nations qualification,Conakry,Guinea,False,1,False
2016-03-19,Tunisia,Burkina Faso,2,0,African Cup of Nations qualification,Oued Ellil,Tunisia,False,1,False
2016-03-19,Mauritius,Botswana,0,4,African Cup of Nations qualification,Curepipe,Mauritius,False,1,False
2016-03-19,Morocco,Mali,1,2,African Cup of Nations qualification,Salé,Morocco,False,1,False
2016-03-20,Zimbabwe,Tanzania,1,1,African Cup of Nations qualification,Harare,Zimbabwe,False,1,False
2016-03-20,Egypt,Libya,4,0,African Cup of Nations qualification,Cairo,Egypt,False,1,False
2016-03-22,Australia,Albania,2,0,Friendly,Ruizfurt,Sierra Leone,False,0,True
2016-03-26,Ethiopia,Algeria,1,1,African Cup of Nations qualification,Addis Ababa,Ethiopia,False,1,False
2016-03-28,Faroe Islands,Bermuda,1,2,UEFA Euro,Katherineport,Hungary,False,0,True
2016-03-30,Norway,New Zealand,0,0,FIFA World Cup,West Christopher,Japan,True,0,True
2016-03-30,Laos,Bosnia and Herzegovina,9,0,COSAFA Championship,Rachaelberg,Austria,False,1,True
2016-04-02,Djibouti,Colombia,2,0,UEFA Euro qualification,New Vickie,France,False,0,True
2016-04-03,Jamaica,Paraguay,3,0,UEFA Euro qualification,Thomaschester,Myanmar,False,0,True
2016-04-05,American Samoa,Kenya,2,3,Friendly,Angelicaside,Bosnia and Herzegovina,True,1,True
2016-04-06,Tunisia,Ghana,1,2,African Cup of Nations qualification,Oued Ellil,Tunisia,False,1,False
2016-04-06,Austria,Kazakhstan,6,1,UEFA Euro qualification,Steyr,Austria,False,1,False
2016-04-06,Israel,Norway,0,1,UEFA Euro qualification,Ramat Gan,Israel,False,1,False
2016-04-06,Mali,Equatorial Guinea,1,1,African Cup of Nations qualification,Bamako,Mali,False,1,False
2016-04-06,Zimbabwe,Zambia,1,0,African Cup of Nations qualification,Harare,Zimbabwe,False,1,False
2016-04-07,Montenegro,Republic of Ireland,0,5,UEFA Euro qualification,Petrovac,Montenegro,False,1,False
2016-04-07,Poland,Denmark,0,0,UEFA Euro qualification,Tychy,Poland,False,1,False
2016-04-07,Singapore,Panama,2,0,FIFA World Cup qualification,Brittanybury,Faroe Islands,False,0,True
2016-04-07,Egypt,Ivory Coast,1,0,African Cup of Nations qualification,Cairo,Egypt,False,1,False
2016-04-07,Netherlands,New Zealand,2,0,Friendly,Velsen-Zuid,Netherlands,False,0,False
2016-04-07,United States,Colombia,7,0,Friendly,East Hartford,United States,False,0,False
2016-04-08,Senegal,Nigeria,1,1,African Cup of Nations qualification,Dakar,Senegal,False,1,False
2016-04-08,Turkey,Germany,0,6,UEFA Euro qualification,Istanbul,Turkey,False,1,False
2016-04-08,England,Belgium,1,1,UEFA Euro qualification,Rotherham,England,False,1,False
2016-04-08,Hungary,Croatia,2,0,UEFA Euro qualification,Győr,Hungary,False,1,False
2016-04-08,Slovakia,Sweden,0,3,UEFA Euro qualification,Poprad,Slovakia,False,1,False
2016-04-08,Romania,France,0,1,UEFA Euro qualification,Pitești,Romania,False,1,False
2016-04-08,Ukraine,Albania,2,0,UEFA Euro qualification,Lviv,Ukraine,False,1,False
2016-04-08,Algeria,Kenya,2,2,African Cup of Nations qualification,Algiers,Algeria,False,1,False
2016-04-08,Scotland,Slovenia,3,1,UEFA Euro qualification,Paisley,Scotland,False,1,False
2016-04-08,Portugal,Spain,1,4,UEFA Euro qualification,Covilhã,Portugal,False,1,False
2016-04-09,Zambia,Chile,0,0,COSAFA Championship,Lake Megan,Cambodia,False,1,True
2016-04-09,Switzerland,Italy,2,1,UEFA Euro qualification,Biel/Bienne,Switzerland,False,1,False
2016-04-09,Botswana,South Africa,0,2,African Cup of Nations qualification,Lobatse,Botswana,False,1,False
2016-04-10,Netherlands,Canada,1,2,Friendly,Eindhoven,Netherlands,False,0,False
2016-04-10,Zambia,Zimbabwe,2,3,African Cup of Nations qualification,Lusaka,Zambia,False,1,False
2016-04-10,Equatorial Guinea,Mali,2,1,African Cup of Nations qualification,Malabo,Equatorial Guinea,False,1,False
2016-04-10,United States,Colombia,3,0,Friendly,Chester,United States,False,0,False
2016-04-10,Austria,Norway,0,1,UEFA Euro qualification,Steyr,Austria,False,1,False
2016-04-11,France,Ukraine,4,0,UEFA Euro qualification,Valenciennes,France,False,1,False
2016-04-11,Taiwan,Zambia,0,0,UNIFFAC Cup,East Holly,Indonesia,False,1,True
2016-04-11,Ivory Coast,Egypt,2,1,African Cup of Nations qualification,Abidjan,Ivory Coast,False,1,False
2016-04-12,Kazakhstan,Wales,0,4,UEFA Euro qualification,Shymkent,Kazakhstan,False,1,False
