date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,qualifier,stage,is_synthetic,group_id,match_order
1995-03-04,Slovenia,Russia,2.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,group,True,,
1995-03-04,India,Hungary,1.0,0.0,Turkish Women's Cup,Side,Turkey,True,0,group,True,,
1995-03-04,Turkmenistan,Nigeria,0.0,1.0,Turkish Women's Cup,Side,Turkey,True,0,group,True,,
1995-03-06,Romania,Turkmenistan,1.0,0.0,Turkish Women's Cup,Side,Turkey,True,0,final,True,,
1995-03-06,Estonia,Bulgaria,1.0,0.0,Turkish Women's Cup,Side,Turkey,True,0,semi_final,True,,
1995-03-06,Nicaragua,El Salvador,2.0,0.0,Central American Games,Estelí,Nicaragua,False,0,group,True,,
1995-03-06,Guatemala,Belize,0.0,2.0,Central American Games,Estelí,Nicaragua,True,0,group,True,,
1995-03-06,Latvia,Mexico,0.0,1.0,Turkish Women's Cup,Side,Turkey,True,0,semi_final,True,,
1995-03-06,Honduras,Costa Rica,0.0,4.0,Central American Games,Estelí,Nicaragua,True,0,group,True,,
1995-03-07,Slovenia,Czech Republic,4.0,0.0,Slavic Cup,Istria,Croatia,True,0,group,True,,
1995-03-07,Austria,Wales,3.0,0.0,Istria Cup,Poreč,Croatia,True,0,group,True,,
1995-03-07,Bosnia and Herzegovina,Russia,0.0,1.0,Slavic Cup,Istria,Croatia,True,0,group,True,,
1995-03-07,Finland,Scotland,1.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,final,True,,
1995-03-07,Belgium,Poland,2.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,semi_final,True,,
1995-03-07,Iceland,Hungary,1.0,0.0,Pinatar Cup,San Pedro del Pinatar,Spain,True,0,semi_final,True,,
1995-03-07,Republic of Ireland,Taiwan,1.0,1.0,Istria Cup,Poreč,Croatia,True,0,group,True,,
1995-03-07,Montenegro,Serbia,1.0,1.0,Istria Cup,Poreč,Croatia,True,0,group,True,,
1995-03-07,Croatia,Slovakia,0.0,1.0,Slavic Cup,Istria,Croatia,False,0,group,True,,
1995-03-10,Belize,Panama,0.0,3.0,Central American Games,Estelí,Nicaragua,True,0,group,True,,
1995-03-10,Honduras,El Salvador,3.0,0.0,Central American Games,Estelí,Nicaragua,True,0,group,True,,
1995-03-10,Slovakia,Czech Republic,0.0,6.0,Slavic Cup,Istria,Croatia,True,0,semi_final,True,,
1995-03-10,Slovenia,Croatia,8.0,0.0,Slavic Cup,Istria,Croatia,False,0,semi_final,True,,
1995-03-10,Russia,Bosnia and Herzegovina,0.0,1.0,Slavic Cup,Istria,Croatia,True,0,group,True,,
1995-03-10,Guatemala,Nicaragua,0.0,1.0,Central American Games,Estelí,Nicaragua,False,0,group,True,,
1995-03-11,Bahrain,Lithuania,0.0,7.0,Aphrodite Cup,Limassol,Cyprus,True,0,group,True,,
1995-03-11,Cyprus,Malta,1.0,0.0,Aphrodite Cup,Limassol,Cyprus,False,0,group,True,,
1995-03-11,United Arab Emirates,Lebanon,2.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,group,True,,
1995-03-11,Wales,Northern Ireland,1.0,0.0,Istria Cup,Poreč,Croatia,True,0,group,True,,
1995-03-11,Ukraine,Montenegro,1.0,0.0,Istria Cup,Poreč,Croatia,True,0,semi_final,True,,
1995-03-11,Romania,Serbia,0.0,2.0,Istria Cup,Poreč,Croatia,True,0,semi_final,True,,
1995-03-12,Costa Rica,Honduras,0.0,1.0,Central American Games,Estelí,Nicaragua,True,0,semi_final,True,,
1995-03-12,Nicaragua,Guatemala,0.0,4.0,Central American Games,Estelí,Nicaragua,False,0,group,True,,
1995-03-12,El Salvador,Belize,0.0,1.0,Central American Games,Estelí,Nicaragua,True,0,semi_final,True,,
1995-03-13,Russia,Slovenia,0.0,2.0,Slavic Cup,Istria,Croatia,True,0,final,True,,
1995-03-14,Cyprus,Malta,0.0,1.0,Aphrodite Cup,Limassol,Cyprus,False,0,group,True,,
1995-03-14,Israel,Greece,1.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,group,True,,
1995-03-14,Estonia,Lebanon,0.0,1.0,Aphrodite Cup,Limassol,Cyprus,True,0,group,True,,
1995-03-15,Serbia,Taiwan,0.0,7.0,Istria Cup,Poreč,Croatia,True,0,final,True,,
1995-03-15,Costa Rica,Belize,1.0,0.0,Central American Games,Estelí,Nicaragua,True,0,final,True,,
1995-03-16,Ghana,Mali,1.0,0.0,WAFU Zone B Cup,Abidjan,Ivory Coast,True,0,semi_final,True,,1001.0
1995-03-16,Nigeria,Senegal,1.0,0.0,WAFU Zone B Cup,Abidjan,Ivory Coast,True,0,semi_final,True,,1000.0
1995-03-17,Latvia,Cyprus,1.0,0.0,Aphrodite Cup,Limassol,Cyprus,False,0,group,True,,
1995-03-17,Lithuania,Bahrain,1.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,semi_final,True,,
1995-03-17,Lebanon,Greece,4.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,group,True,,
1995-03-19,Nigeria,Ghana,0.0,2.0,WAFU Zone B Cup,Abidjan,Ivory Coast,True,0,final,True,,1002.0
1995-03-20,Azerbaijan,Estonia,1.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,semi_final,True,,
1995-03-20,Israel,Latvia,2.0,0.0,Aphrodite Cup,Limassol,Cyprus,True,0,final,True,,
1995-03-27,Costa Rica,Mexico,0.0,2.0,CONCACAF Pre-Olympic Tournament,San José,Costa Rica,False,0,semi_final,True,,1001.0
1995-03-27,United States,Canada,0.0,1.0,CONCACAF Pre-Olympic Tournament,San José,Costa Rica,True,0,semi_final,True,,1000.0
1995-03-30,United States,Costa Rica,1.0,0.0,CONCACAF Pre-Olympic Tournament,San José,Costa Rica,False,0,final,True,,1002.0
1995-04-01,Brazil,United States,0.0,3.0,Kirin Challenge Cup,Chiba,Japan,True,0,group,True,,
1995-04-05,United States,Japan,0.0,2.0,Kirin Challenge Cup,Chiba,Japan,False,0,final,True,,
1995-04-06,Brazil,England,2.0,1.0,Finalissima,London,England,False,0,final,True,,
1995-04-19,Egypt,Algeria,0.0,1.0,Arab Championship,Alexandria,Egypt,False,0,group,True,,
1995-04-19,Lebanon,Palestine,0.0,1.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-19,Morocco,Syria,0.0,1.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-21,Morocco,Tunisia,0.0,5.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-21,Egypt,Syria,1.0,0.0,Arab Championship,Alexandria,Egypt,False,0,group,True,,
1995-04-21,Palestine,Algeria,3.0,0.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-24,Lithuania,Latvia,3.0,0.0,Baltic Cup,Tallinn,Estonia,True,0,group,True,,
1995-04-24,Estonia,Faroe Islands,4.0,0.0,Baltic Cup,Tallinn,Estonia,False,0,group,True,,
1995-04-25,Syria,Tunisia,3.0,0.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-25,Morocco,Egypt,0.0,1.0,Arab Championship,Alexandria,Egypt,False,0,group,True,,
1995-04-25,Lebanon,Algeria,5.0,0.0,Arab Championship,Alexandria,Egypt,True,0,group,True,,
1995-04-28,Latvia,Faroe Islands,0.0,2.0,Baltic Cup,Tallinn,Estonia,True,0,group,True,,
1995-04-28,Lithuania,Estonia,6.0,0.0,Baltic Cup,Tallinn,Estonia,False,0,group,True,,
1995-04-28,Lebanon,Tunisia,0.0,1.0,Arab Championship,Alexandria,Egypt,True,0,semi_final,True,,
1995-04-28,Algeria,Egypt,1.0,0.0,Arab Championship,Alexandria,Egypt,False,0,final,True,,
1995-04-28,Morocco,Syria,2.0,0.0,Arab Championship,Alexandria,Egypt,True,0,semi_final,True,,
1995-05-01,Latvia,Lithuania,1.0,0.0,Baltic Cup,Tallinn,Estonia,True,0,semi_final,True,,
1995-05-01,Estonia,Faroe Islands,0.0,1.0,Baltic Cup,Tallinn,Estonia,False,0,group,True,,
1995-05-03,Latvia,Faroe Islands,1.0,2.0,Baltic Cup,Tallinn,Estonia,True,0,final,True,,
1995-05-03,Estonia,Lithuania,1.0,0.0,Baltic Cup,Tallinn,Estonia,False,0,semi_final,True,,
1995-05-09,Vietnam,Laos,0.0,2.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,2.0
1995-05-09,Vietnam,Malaysia,1.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,False,0,group,True,0.0,1.0
1995-05-09,Vietnam,Philippines,1.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,0.0
1995-05-11,Vietnam,Cambodia,1.0,1.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,3.0
1995-05-11,Philippines,Malaysia,0.0,1.0,Southeast Asian Games,Kuala Lumpur,Malaysia,False,0,group,True,0.0,4.0
1995-05-11,Philippines,Laos,0.0,2.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,5.0
1995-05-13,Malaysia,Cambodia,0.0,2.0,Southeast Asian Games,Kuala Lumpur,Malaysia,False,0,group,True,0.0,8.0
1995-05-13,Malaysia,Laos,1.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,False,0,group,True,0.0,7.0
1995-05-13,Philippines,Cambodia,2.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,6.0
1995-05-15,Thailand,Myanmar,2.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,10.0
1995-05-15,Laos,Cambodia,4.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,0.0,9.0
1995-05-15,Thailand,Singapore,1.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,11.0
1995-05-17,Myanmar,Indonesia,0.0,2.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,14.0
1995-05-17,Thailand,Indonesia,6.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,12.0
1995-05-17,Myanmar,Singapore,2.0,0.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,13.0
1995-05-19,Singapore,Indonesia,0.0,1.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,group,True,1.0,15.0
1995-05-28,South Korea,Australia,1.0,1.0,U.S. Cup,Rochester,United States,True,0,group,True,,
1995-05-28,Japan,Germany,0.0,1.0,U.S. Cup,Rochester,United States,True,0,group,True,,
1995-05-28,Italy,Brazil,0.0,1.0,U.S. Cup,Rochester,United States,True,0,group,True,,
1995-06-01,Tanzania,Burundi,0.0,1.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,1.0
1995-06-01,Tanzania,South Sudan,0.0,5.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,2.0
1995-06-01,United States,Italy,1.0,0.0,U.S. Cup,Rochester,United States,False,0,group,True,,
1995-06-01,South Korea,Canada,6.0,0.0,U.S. Cup,Rochester,United States,True,0,semi_final,True,,
1995-06-01,Australia,Japan,0.0,1.0,U.S. Cup,Rochester,United States,True,0,semi_final,True,,
1995-06-01,Tanzania,Uganda,3.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,0.0
1995-06-03,Tanzania,Rwanda,0.0,1.0,CECAFA Championship,Kigali,Rwanda,False,0,group,True,0.0,3.0
1995-06-03,Uganda,Burundi,3.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,4.0
1995-06-03,Uganda,South Sudan,0.0,2.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,5.0
1995-06-04,China PR,Italy,1.0,0.0,U.S. Cup,Rochester,United States,True,0,final,True,,
1995-06-05,Burundi,South Sudan,1.0,1.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,0.0,7.0
1995-06-05,Uganda,Rwanda,2.0,0.0,CECAFA Championship,Kigali,Rwanda,False,0,group,True,0.0,6.0
1995-06-05,Burundi,Rwanda,1.0,0.0,CECAFA Championship,Kigali,Rwanda,False,0,group,True,0.0,8.0
1995-06-07,Kenya,Ethiopia,8.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,10.0
1995-06-07,South Sudan,Rwanda,0.0,7.0,CECAFA Championship,Kigali,Rwanda,False,0,group,True,0.0,9.0
1995-06-07,Kenya,Zanzibar,0.0,6.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,11.0
1995-06-08,Vietnam,Myanmar,1.0,2.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,semi_final,True,,1000.0
1995-06-08,Philippines,Thailand,0.0,1.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,semi_final,True,,1001.0
1995-06-09,Ethiopia,Djibouti,0.0,2.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,14.0
1995-06-09,Ethiopia,Zanzibar,3.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,13.0
1995-06-09,Kenya,Djibouti,1.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,12.0
1995-06-11,Vietnam,Philippines,0.0,4.0,Southeast Asian Games,Kuala Lumpur,Malaysia,True,0,final,True,,1002.0
1995-06-11,Zanzibar,Djibouti,1.0,1.0,CECAFA Championship,Kigali,Rwanda,True,0,group,True,1.0,15.0
1995-06-13,Ghana,Mexico,0.0,1.0,MS&AD Cup,Kanazawa,Japan,True,0,final,True,,
1995-06-15,Colombia,Wales,2.0,1.0,Matchworld Women's Cup,Naters,Switzerland,True,0,semi_final,True,,
1995-06-15,New Zealand,Denmark,2.0,0.0,Matchworld Women's Cup,Naters,Switzerland,True,0,group,True,,
1995-06-16,Isle of Man,Gibraltar,1.0,0.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1995-06-16,Jersey,Hitra,1.0,0.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1995-06-16,Western Isles,Ynys Môn,1.0,0.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1995-06-18,New Zealand,Denmark,2.0,0.0,Matchworld Women's Cup,Naters,Switzerland,True,0,semi_final,True,,
1995-06-18,Wales,Colombia,0.0,1.0,Matchworld Women's Cup,Naters,Switzerland,True,0,final,True,,
1995-06-20,Ynys Môn,Gibraltar,1.0,0.0,Inter Games,Anglesey,Wales,True,0,group,True,,
1995-06-20,Western Isles,Isle of Man,8.0,0.0,Inter Games,Anglesey,Wales,True,0,semi_final,True,,
1995-06-20,Hitra,Jersey,0.0,2.0,Inter Games,Anglesey,Wales,True,0,semi_final,True,,
1995-06-22,Isle of Man,Ynys Môn,2.0,0.0,Inter Games,Anglesey,Wales,True,0,final,True,,
1995-07-01,Tanzania,Ethiopia,3.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,semi_final,True,,1000.0
1995-07-01,Uganda,Kenya,4.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,semi_final,True,,1001.0
1995-07-04,Tanzania,Uganda,1.0,0.0,CECAFA Championship,Kigali,Rwanda,True,0,final,True,,1002.0
1995-07-08,Faroe Islands,Greenland,1.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,2.0
1995-07-08,Faroe Islands,Åland,0.0,5.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,1.0
1995-07-08,Iran,Tajikistan,1.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1995-07-08,Afghanistan,Kyrgyzstan,0.0,1.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1995-07-08,Turkmenistan,Uzbekistan,6.0,0.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1995-07-08,Faroe Islands,Hitra,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,0.0
1995-07-10,Faroe Islands,Prince Edward Island,1.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,3.0
1995-07-10,Hitra,Åland,3.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,4.0
1995-07-10,Hitra,Greenland,1.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,5.0
1995-07-12,Iran,Turkmenistan,3.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1995-07-12,Åland,Prince Edward Island,0.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,8.0
1995-07-12,Åland,Greenland,1.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,7.0
1995-07-12,Afghanistan,Tajikistan,2.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1995-07-12,Hitra,Prince Edward Island,1.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,6.0
1995-07-12,Kyrgyzstan,Uzbekistan,1.0,0.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1995-07-14,Greenland,Prince Edward Island,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,0.0,9.0
1995-07-14,Isle of Man,Isle of Wight,0.0,2.0,Island Games,Oakfield,Isle of Wight,False,0,group,True,1.0,11.0
1995-07-14,Isle of Man,Ynys Môn,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,10.0
1995-07-16,China PR,Australia,0.0,2.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,2.0
1995-07-16,Afghanistan,Iran,0.0,1.0,CAFA Championship,Tashkent,Uzbekistan,True,0,semi_final,True,,
1995-07-16,Kyrgyzstan,Uzbekistan,1.0,0.0,CAFA Championship,Tashkent,Uzbekistan,False,0,group,True,,
1995-07-16,Tajikistan,Turkmenistan,1.0,1.0,CAFA Championship,Tashkent,Uzbekistan,True,0,group,True,,
1995-07-16,Isle of Man,Menorca,1.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,12.0
1995-07-16,Isle of Man,Saare County,0.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,13.0
1995-07-16,Ynys Môn,Isle of Wight,0.0,1.0,Island Games,Oakfield,Isle of Wight,False,0,group,True,1.0,14.0
1995-07-16,China PR,South Korea,0.0,5.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,0.0
1995-07-16,China PR,Philippines,2.0,0.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,1.0
1995-07-18,China PR,Taiwan,2.0,0.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,3.0
1995-07-18,Ynys Môn,Menorca,1.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,15.0
1995-07-18,Ynys Môn,Saare County,0.0,2.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,16.0
1995-07-18,Isle of Wight,Menorca,1.0,0.0,Island Games,Oakfield,Isle of Wight,False,0,group,True,1.0,17.0
1995-07-18,Uzbekistan,Turkmenistan,0.0,1.0,CAFA Championship,Tashkent,Uzbekistan,False,0,semi_final,True,,
1995-07-18,Iran,Tajikistan,3.0,0.0,CAFA Championship,Tashkent,Uzbekistan,True,0,final,True,,
1995-07-18,China PR,Iran,0.0,4.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,5.0
1995-07-18,China PR,North Korea,0.0,1.0,AFC Asian Cup,Chengdu,China PR,False,0,group,True,0.0,4.0
1995-07-20,Jersey,Gibraltar,3.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,20.0
1995-07-20,Menorca,Saare County,0.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,1.0,19.0
1995-07-20,Isle of Wight,Saare County,1.0,1.0,Island Games,Oakfield,Isle of Wight,False,0,group,True,1.0,18.0
1995-07-20,South Korea,Taiwan,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,8.0
1995-07-20,South Korea,Australia,1.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,7.0
1995-07-20,South Korea,Philippines,0.0,2.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,6.0
1995-07-22,South Korea,Iran,2.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,10.0
1995-07-22,Jersey,Guernsey,0.0,2.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,21.0
1995-07-22,South Korea,North Korea,1.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,9.0
1995-07-22,Gibraltar,Guernsey,3.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,23.0
1995-07-22,Jersey,Rhodes,6.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,22.0
1995-07-22,Philippines,Australia,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,11.0
1995-07-24,Gibraltar,Rhodes,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,24.0
1995-07-24,Guernsey,Rhodes,1.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,2.0,25.0
1995-07-24,Philippines,Iran,0.0,2.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,14.0
1995-07-24,Western Isles,Bermuda,3.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,26.0
1995-07-24,Philippines,Taiwan,0.0,3.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,12.0
1995-07-24,Philippines,North Korea,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,13.0
1995-07-25,Denmark,United States,3.0,0.0,Goodwill Games,Uniondale,United States,False,0,semi_final,True,,
1995-07-25,China PR,Norway,0.0,1.0,Goodwill Games,Uniondale,United States,True,0,group,True,,
1995-07-26,Australia,North Korea,10.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,16.0
1995-07-26,Bermuda,Gotland,0.0,1.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,29.0
1995-07-26,Western Isles,Gotland,0.0,3.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,27.0
1995-07-26,Western Isles,Shetland,0.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,28.0
1995-07-26,Australia,Taiwan,2.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,15.0
1995-07-26,Australia,Iran,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,17.0
1995-07-27,Denmark,United States,1.0,2.0,Goodwill Games,Uniondale,United States,False,0,semi_final,True,,
1995-07-27,China PR,Norway,1.0,0.0,Goodwill Games,Uniondale,United States,True,0,final,True,,
1995-07-28,Mayotte,Réunion,0.0,1.0,Indian Ocean Island Games,Le Port,Réunion,False,0,group,True,,
1995-07-28,Gotland,Shetland,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,31.0
1995-07-28,Maldives,Mauritius,1.0,0.0,Indian Ocean Island Games,Le Port,Réunion,True,0,group,True,,
1995-07-28,Bermuda,Shetland,2.0,0.0,Island Games,Oakfield,Isle of Wight,True,0,group,True,3.0,30.0
1995-07-28,Taiwan,North Korea,1.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,18.0
1995-07-28,Taiwan,Iran,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,19.0
1995-07-28,North Korea,Iran,2.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,0.0,20.0
1995-07-28,Seychelles,Madagascar,3.0,0.0,Indian Ocean Island Games,Le Port,Réunion,True,0,group,True,,
1995-07-30,Vietnam,Myanmar,1.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,23.0
1995-07-30,Mayotte,Madagascar,1.0,0.0,Indian Ocean Island Games,Le Port,Réunion,True,0,group,True,,
1995-07-30,Vietnam,Japan,0.0,2.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,22.0
1995-07-30,Seychelles,Mauritius,0.0,1.0,Indian Ocean Island Games,Le Port,Réunion,True,0,group,True,,
1995-07-30,Maldives,Réunion,1.0,1.0,Indian Ocean Island Games,Le Port,Réunion,False,0,group,True,,
1995-07-30,Vietnam,Thailand,4.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,21.0
1995-08-01,Mongolia,Taiwan,2.0,0.0,EAFF E-1 Championship,Daegu,South Korea,True,0,group,True,,
1995-08-01,Thailand,Japan,1.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,26.0
1995-08-01,Vietnam,Indonesia,9.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,25.0
1995-08-01,Vietnam,Jordan,0.0,4.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,24.0
1995-08-01,Japan,North Korea,2.0,0.0,EAFF E-1 Championship,Daegu,South Korea,True,0,group,True,,
1995-08-01,China PR,Northern Mariana Islands,8.0,0.0,EAFF E-1 Championship,Daegu,South Korea,True,0,group,True,,
1995-08-02,Réunion,Mauritius,2.0,0.0,Indian Ocean Island Games,Le Port,Réunion,False,0,semi_final,True,,
1995-08-02,Maldives,Madagascar,6.0,0.0,Indian Ocean Island Games,Le Port,Réunion,True,0,semi_final,True,,
1995-08-02,Mayotte,Seychelles,8.0,0.0,Indian Ocean Island Games,Le Port,Réunion,True,0,final,True,,
1995-08-02,Mexico,Trinidad and Tobago,2.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,1.0
1995-08-02,Mexico,Uruguay,1.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,2.0
1995-08-02,Mexico,Colombia,1.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,0.0
1995-08-03,Thailand,Indonesia,0.0,2.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,29.0
1995-08-03,Thailand,Myanmar,0.0,1.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,27.0
1995-08-03,Thailand,Jordan,3.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,28.0
1995-08-04,Trinidad and Tobago,Uruguay,1.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,5.0
1995-08-04,Colombia,Uruguay,0.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,4.0
1995-08-04,Colombia,Trinidad and Tobago,8.0,0.0,Pan American Games,Viña del Mar,Chile,True,0,group,True,0.0,3.0
1995-08-05,Japan,Indonesia,3.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,32.0
1995-08-05,Japan,Jordan,0.0,3.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,31.0
1995-08-05,Japan,Myanmar,1.0,0.0,AFC Asian Cup,Chengdu,China PR,True,0,group,True,1.0,30.0
1995-08-05,Australia,Hong Kong,6.0,0.0,EAFF E-1 Championship,Daegu,South Korea,True,0,group,True,,
