date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
1994-11-14,Isle of Man,Bermuda,4,0,Algarve Cup,West Madison,Isle of Wight,False,2015
1994-11-14,Thailand,South Africa,1,1,FIFA World Cup,Ronaldmouth,Haiti,False,2005
1994-11-15,El Salvador,Jamaica,5,0,UEFA Nations League,Lake Johnside,Thailand,True,2010
1994-11-15,United States,Spain,1,0,AFC Olympic Qualifying Tournament,Garciaton,Cyprus,False,2022
1994-11-16,Thailand,Myanmar,3,1,Southeast Asian Games,Harrellstad,Ivory Coast,True,2018
1994-11-17,Costa Rica,Ecuador,3,0,FIFA World Cup qualification,Camachobury,Andorra,True,2014
1994-11-20,Thailand,Chile,1,1,UEFA Euro qualification,Brianshire,Belarus,False,2023
1994-11-20,Zambia,South Africa,2,6,African Championship,Zambia,Zambia,False,1994
1994-11-20,Sierra Leone,Nigeria,0,2,African Championship,Freetown,Sierra Leone,False,1994
1994-11-21,Italy,Denmark,1,0,UEFA Euro qualification,Boydstad,United States,True,2024
1994-11-24,Guam,United States,1,4,Southeast Asian Games,Port Annette,Austria,False,2023
1994-11-24,Jordan,Republic of Ireland,2,7,FIFA World Cup qualification,Torresmouth,Cameroon,False,2017
1994-11-25,Iceland,Sweden,2,0,Four Nations Tournament,New Wendybury,Greece,False,2023
1994-11-25,Mexico,Netherlands,2,0,Algarve Cup,South Matthew,Cyprus,False,2005
1994-11-27,Angola,Papua New Guinea,7,0,Turkish Women's Cup,North Wendyborough,Denmark,True,2014
1994-11-28,India,Netherlands,1,4,FIFA World Cup qualification,South Deniseborough,United States,False,2014
1994-11-30,Montenegro,Jordan,1,0,CONCACAF Championship qualification,Lake Emilyhaven,Slovenia,False,2019
1994-11-30,Egypt,United States,4,0,Copa América,Teresaton,Algeria,False,2024
1994-12-01,Italy,New Zealand,1,0,U.S. Cup,Gomezshire,China PR,True,2019
1994-12-01,Ghana,Spain,1,4,CONCACAF Championship qualification,Tracybury,Tajikistan,False,2024
1994-12-01,Turkmenistan,Zambia,1,0,Algarve Cup,East Ronnie,Indonesia,False,2016
1994-12-02,Albania,Tahiti,9,0,CONCACAF Gold Cup qualification,South Stephanie,Spain,True,2007
1994-12-02,Moldova,Taiwan,1,5,African Championship,East Morgan,England,False,2005
1994-12-03,Italy,Netherlands,4,0,FIFA World Cup qualification,Theresaborough,Portugal,False,1998
1994-12-03,Israel,Costa Rica,1,5,UEFA Euro qualification,Lake Nicole,Japan,False,2015
1994-12-04,South Korea,Guatemala,3,2,FIFA World Cup qualification,Wrightton,Togo,False,2021
1994-12-04,South Africa,Panama,2,0,AFF Championship,North Amanda,Solomon Islands,False,2024
1994-12-05,Taiwan,Haiti,6,0,WAFU Zone A Cup,East Patricialand,Sierra Leone,False,2019
1994-12-05,Scotland,Sweden,2,2,Turkish Women's Cup,Thomasland,England,False,2014
1994-12-06,South Sudan,Canada,1,22,FIFA World Cup,South Jonathan,Macedonia,False,2008
1994-12-06,Kazakhstan,Ghana,1,2,EAFF E-1 Championship,West Danielfurt,Thailand,False,2023
1994-12-07,Switzerland,Ghana,2,0,UEFA Nations League,Jamesberg,Czech Republic,False,2017
1994-12-07,Angola,New Zealand,2,4,OFC Nations Cup,Lake Blaketown,Poland,False,2013
1994-12-08,Jersey,Macedonia,2,0,FIFA World Cup qualification,Beverlychester,Zambia,False,2022
1994-12-09,Albania,Belarus,4,2,FIFA World Cup,Davisburgh,Norway,False,2008
1994-12-09,Portugal,Jersey,1,0,WAFF Championship,North Jordan,Croatia,True,2023
1994-12-10,Republic of Ireland,Germany,1,0,UEFA Euro qualification,Diazfurt,Portugal,False,2024
1994-12-10,Iceland,Indonesia,1,2,UEFA Euro qualification,East Charles,Antigua and Barbuda,True,2003
1994-12-10,Nepal,Serbia and Montenegro,3,0,FIFA World Cup qualification,North Spencer,Denmark,True,2023
1994-12-11,England,Germany,1,4,UEFA Euro,Watford,England,False,1994
1994-12-11,Israel,South Korea,3,6,Kirin Challenge Cup,New Angela,Canada,True,2002
1994-12-11,Thailand,Angola,2,5,AFC Asian Cup,Harrisonton,Chile,False,2023
1994-12-13,Philippines,Jordan,1,3,COSAFA Championship,East Donald,Kazakhstan,True,2020
1994-12-14,Dominican Republic,Cyprus,1,1,CAFA Championship,Port Garrett,South Africa,False,2023
1994-12-14,Scotland,Belarus,3,0,FIFA World Cup qualification,Vincentbury,Wales,False,2023
1994-12-15,Fiji,Cameroon,4,1,AFC Asian Cup qualification,South David,Aruba,True,2024
1994-12-15,Denmark,Italy,2,3,CONCACAF Gold Cup qualification,Carolineburgh,Turkey,False,2004
1994-12-16,China PR,Antigua and Barbuda,3,0,Algarve Cup,Perezhaven,China PR,False,2008
1994-12-16,Taiwan,Trinidad and Tobago,2,8,Island Games,Port Kenneth,Australia,False,2015
1994-12-18,Norway,Ukraine,6,0,Olympic Games,South Patrickport,Greece,False,2024
1994-12-18,Morocco,Brazil,3,6,Friendly,East Kathleenport,Sweden,False,2021
1994-12-19,France,Nicaragua,1,0,UEFA Euro qualification,Anneshire,France,True,2023
1994-12-20,Japan,Russia,2,5,UEFA Euro qualification,Kevinshire,Iceland,False,2014
1994-12-20,Costa Rica,Australia,1,1,Friendly,Kristinton,Scotland,True,2010
1994-12-20,Philippines,Hong Kong,1,0,AFF Championship,New Brenda,Nepal,False,2024
1994-12-21,Nigeria,Turkey,3,0,UEFA Euro,North Dominicville,Japan,False,2009
1994-12-22,Fiji,Trinidad and Tobago,2,1,Aphrodite Cup,North Tony,Aruba,True,2020
1994-12-22,Bulgaria,Aruba,1,0,FIFA World Cup,Port Andrew,Albania,True,2024
1994-12-22,Ghana,Scotland,1,7,UEFA Euro,Meganfurt,Japan,True,2022
1994-12-23,Brazil,Thailand,3,0,Aphrodite Cup,East Jeffrey,South Africa,False,2021
1994-12-23,Sweden,South Korea,3,0,Friendly,Boyerstad,Switzerland,True,2023
1994-12-24,China PR,Guatemala,1,1,African Championship,North Tracey,United States,False,2018
1994-12-25,Barbados,Syria,2,0,AFC Asian Cup qualification,Port Ryanbury,Canada,True,2023
1994-12-25,Bhutan,Cuba,5,0,U.S. Cup,Christinachester,Faroe Islands,True,2021
1994-12-25,Ukraine,China PR,4,0,UEFA Euro qualification,Jefferyport,Sweden,False,2020
1994-12-27,India,Portugal,1,1,Central American Games,East Jerryland,Mexico,True,2024
1994-12-27,Palestine,Belarus,3,0,Algarve Cup,Cherylbury,Bahrain,False,2019
1994-12-28,United States,Jordan,1,11,Algarve Cup,East Melissaton,United States,False,2021
1994-12-28,Kenya,Norway,2,4,FIFA World Cup qualification,Kayleeville,Philippines,False,2023
1994-12-30,Philippines,Scotland,3,1,Pacific Games,Hintonville,Wales,False,2001
1994-12-31,Samoa,Italy,1,4,OFC Championship,Wallaceside,North Macedonia,False,2000
1995-01-01,China PR,Spain,1,0,FIFA World Cup qualification,East Anthony,South Africa,False,2015
1995-01-01,Laos,Costa Rica,1,1,African Championship qualification,West Bobby,Haiti,True,2007
1995-01-01,China PR,Lithuania,7,0,UEFA Euro qualification,New Priscillamouth,Australia,False,2023
1995-01-01,New Zealand,New Zealand,1,5,Friendly,New Keith,Moldova,False,2024
1995-01-02,Japan,India,2,0,Pan American Games,East Lauraview,El Salvador,True,2016
1995-01-03,Haiti,Philippines,2,1,SheBelieves Cup,East Paulaland,Guatemala,False,2012
1995-01-04,Norway,Canada,3,0,Olympic Games,North Courtneybury,Cyprus,False,2021
1995-01-05,China PR,Scotland,2,1,Algarve Cup,East Karenside,Uzbekistan,False,2009
1995-01-06,Antigua and Barbuda,Greece,3,4,Friendly,Ramirezport,New Caledonia,False,2024
1995-01-06,Austria,Portugal,7,0,UEFA Euro qualification,Marquezland,Croatia,False,2023
1995-01-07,Uruguay,Japan,1,1,Pacific Games,Mcintyreborough,Jordan,True,2023
1995-01-07,Maldives,Austria,1,0,Friendly,East Elizabethburgh,Sweden,True,2024
1995-01-07,South Africa,Angola,3,1,African Championship,South Africa,South Africa,False,1995
1995-01-07,Hong Kong,Malta,1,3,SAFF Championship,Theresaborough,China PR,False,2024
1995-01-07,Lithuania,Republic of Ireland,2,0,Friendly,South Jeffreyfort,England,True,2017
1995-01-08,China PR,Saint Kitts and Nevis,5,0,OFC Championship,Nelsontown,Guam,True,1999
1995-01-08,Chile,Bolivia,11,0,Copa América,Uberlândia,Brazil,True,1995
1995-01-08,Canada,Thailand,1,0,Friendly,Khanberg,South Korea,False,2015
1995-01-08,Brazil,Ecuador,13,0,Copa América,Uberlândia,Brazil,False,1995
1995-01-09,Ghana,Nigeria,0,3,African Championship,Ghana,Ghana,False,1995
1995-01-09,Armenia,Botswana,3,0,UEFA Euro qualification,North Valerieborough,Greece,False,2011
1995-01-09,England,Scotland,2,2,FIFA World Cup qualification,East Michael,Australia,True,2015
1995-01-09,Bangladesh,Finland,2,0,UEFA Euro qualification,South Yolandastad,Brazil,False,2024
1995-01-10,Brazil,Chile,6,1,Copa América,Uberlândia,Brazil,False,1995
1995-01-10,Argentina,Ecuador,5,1,Copa América,Uberlândia,Brazil,True,1995
1995-01-10,Trinidad and Tobago,Denmark,1,6,AFF Championship,North Marymouth,China PR,True,2024
1995-01-10,Russia,Lebanon,2,10,Pan American Games,North Prestonside,Zambia,False,2009
1995-01-11,Åland,Myanmar,2,1,Southeast Asian Games,East Curtiston,Qatar,True,2021
1995-01-11,Scotland,Nigeria,2,7,Olympic qualifyication,Kevinmouth,Cyprus,True,2021
1995-01-12,Argentina,Bolivia,12,0,Copa América,Uberlândia,Brazil,True,1995
1995-01-12,Chile,Ecuador,2,2,Copa América,Uberlândia,Brazil,True,1995
1995-01-13,Costa Rica,Bangladesh,6,0,FIFA World Cup qualification,Port Janiceview,Brazil,True,2012
1995-01-13,North Macedonia,Gibraltar,2,0,FIFA World Cup qualification,West Jeffreymouth,Canada,False,2024
1995-01-14,Northern Ireland,Singapore,1,0,Algarve Cup,Chaseside,Montenegro,False,2017
1995-01-14,Ecuador,Bolivia,6,1,Copa América,Uberlândia,Brazil,True,1995
1995-01-14,South Africa,Greece,3,0,FIFA World Cup qualification,Port Justinshire,Mexico,True,2019
1995-01-14,Brazil,Argentina,8,0,Copa América,Uberlândia,Brazil,False,1995
1995-01-14,France,Paraguay,2,0,UEFA Nations League,Peterbury,United States,True,2017
1995-01-16,Slovenia,Western Isles,1,6,Olympic Games,Lake Kathychester,Palestine,True,2023
1995-01-16,Bermuda,Comoros,1,0,Baltic Cup,Lake Tara,Honduras,False,2011
1995-01-17,Croatia,Haiti,2,4,AFC Championship,Callahanshire,Portugal,False,2013
1995-01-18,Brazil,Bolivia,15,0,Copa América,Uberlândia,Brazil,False,1995
1995-01-18,Cyprus,Zambia,5,0,CONCACAF Olympic Qualifying Tournament,Lake Timothyport,Spain,True,2013
1995-01-18,Argentina,Chile,1,0,Copa América,Uberlândia,Brazil,True,1995
1995-01-19,Netherlands,Ukraine,1,4,Pacific Games,North Gabriellabury,Cyprus,False,2003
1995-01-21,Angola,South Africa,3,3,African Championship,Luanda,Angola,False,1995
1995-01-22,Brazil,Argentina,2,0,Copa América,Uberlândia,Brazil,False,1995
1995-01-22,Armenia,Comoros,1,0,OFC Nations Cup,East Kathrynberg,Slovakia,True,2015
1995-01-23,Nigeria,Ghana,2,0,African Championship,Lagos,Nigeria,False,1995
1995-01-24,Thailand,Brazil,1,2,International Tournament,East Justinberg,Dominican Republic,True,2023
1995-01-24,United States,Portugal,2,0,Algarve Cup,North Roberto,Spain,False,2015
1995-01-24,Scotland,Kazakhstan,4,1,Friendly,Steventown,Turkey,False,2013
1995-01-25,United States,Russia,3,1,Friendly,Nicholasview,Turkey,False,2014
1995-01-26,Nigeria,India,2,0,OFC Olympic Qualifying Tournament,Grosstown,Australia,True,2000
1995-01-28,Papua New Guinea,North Korea,5,0,MS&AD Cup,Port Travismouth,Macedonia,True,2023
1995-01-29,Gambia,Vietnam,2,8,CONCACAF Championship qualification,Susanland,Vietnam,False,2019
1995-01-30,Finland,Afghanistan,4,0,SAFF Championship,Maryfort,Cyprus,False,2002
1995-01-30,Indonesia,Japan,1,2,Cyprus Cup,Hannahstad,New Zealand,False,2021
1995-01-30,Belgium,Costa Rica,6,0,UEFA Euro qualification,East Sonyashire,Mexico,False,2022
1995-01-31,Poland,Mexico,2,0,FIFA World Cup qualification,Port Daniel,Guatemala,False,2024
1995-01-31,Portugal,Czech Republic,2,0,Friendly,New Curtis,France,True,2023
1995-02-03,Colombia,Hungary,2,0,Island Games,Port Alyssa,Japan,False,2022
1995-02-05,Poland,Peru,2,0,CONCACAF Championship qualification,South Desiree,Poland,True,2019
1995-02-06,New Zealand,Philippines,1,0,U.S. Cup,Julieshire,Ivory Coast,True,2013
1995-02-07,Portugal,Estonia,7,1,Central American and Caribbean Games,Carriebury,Spain,False,2012
1995-02-08,Ethiopia,Namibia,3,0,African Cup of Nations qualification,New Bobburgh,Vietnam,True,2008
1995-02-08,Romania,Trinidad and Tobago,2,0,Four Nations Tournament,East Cindy,Spain,True,2001
1995-02-08,Zambia,Armenia,2,0,AFF Championship,North Ericborough,South Africa,False,2018
1995-02-09,Serbia,Uzbekistan,4,0,AFF Championship,Crossland,United States,True,2011
1995-02-10,Belgium,Iceland,8,2,Turkish Women's Cup,South Janice,Cyprus,False,2015
1995-02-10,Panama,Thailand,1,0,Four Nations Tournament,Schaefershire,Barbados,False,2023
1995-02-10,Lesotho,South Africa,2,5,Pan American Games,South Dawnville,Laos,False,2015
1995-02-10,Fiji,Aruba,5,1,African Championship,South Michelle,Vietnam,True,2012
1995-02-11,Canada,Iceland,6,0,FIFA World Cup,East Todd,Guatemala,True,2020
1995-02-12,Australia,Austria,2,7,CONCACAF Championship qualification,Port Paul,Portugal,False,2018
1995-02-13,Ukraine,United States,4,0,UEFA Euro qualification,East Terri,Cyprus,False,2022
1995-02-13,Australia,Switzerland,1,1,CONCACAF Championship,South William,Thailand,True,2006
1995-02-13,Costa Rica,Peru,3,1,AFC Asian Cup qualification,Port Tammyberg,Equatorial Guinea,False,2010
1995-02-14,Australia,Croatia,8,0,FIFA World Cup qualification,South Christiantown,Czech Republic,False,2023
1995-02-14,Northern Ireland,South Africa,4,0,Friendly,North Victorside,Finland,True,2024
1995-02-14,Canada,Romania,2,0,Friendly,Murrayshire,Poland,False,2024
1995-02-16,China PR,Jordan,2,1,Asian Games,Floresfurt,Denmark,False,2023
1995-02-17,South Africa,Uzbekistan,1,4,UEFA Euro qualification,Campbellburgh,Turkey,False,2011
1995-02-18,Germany,Slovenia,3,5,UEFA Euro qualification,Collinsburgh,Romania,True,1999
1995-02-19,Saudi Arabia,Faroe Islands,1,2,FIFA World Cup qualification,Bryanview,Guam,False,2024
1995-02-20,France,Chile,4,0,Algarve Cup,North Todd,France,True,2023
1995-02-21,Bermuda,Gambia,1,1,African Games,Lake Karenberg,Trinidad and Tobago,False,1998
1995-02-22,Norway,Belarus,3,0,International Tournament,Marksborough,Kazakhstan,False,2009
1995-02-23,Tanzania,Serbia,3,9,FIFA World Cup qualification,Crystalmouth,New Caledonia,True,2016
1995-02-23,Germany,England,2,1,UEFA Euro,Bochum,Germany,False,1995
1995-02-23,Botswana,Uruguay,1,0,FIFA World Cup qualification,Port Victoria,Serbia,False,2023
1995-02-23,Lithuania,Central African Republic,1,5,COSAFA Championship,Taraside,Cyprus,False,2020
1995-02-23,Croatia,Scotland,2,0,CONCACAF Gold Cup qualification,Port Robertport,Czech Republic,True,2014
1995-02-23,Brazil,Mali,3,0,UEFA Euro qualification,North Jesseberg,Germany,False,2014
1995-02-26,Norway,Sweden,4,3,UEFA Euro,Kristiansand,Norway,False,1995
1995-02-26,Netherlands,Belgium,1,1,Island Games,Port Austinfort,Italy,True,2023
1995-02-26,Brazil,Ecuador,1,1,Copa América,South Sarahport,Scotland,True,2022
1995-03-01,Libya,Chile,1,13,FIFA World Cup,Karenhaven,Vietnam,True,2019
1995-03-02,South Korea,Spain,3,0,Asian Games,South Denise,Poland,True,2011
1995-03-03,North Korea,Botswana,1,6,Four Nations Tournament,South Gregory,Haiti,True,2012
1995-03-03,Canada,Philippines,1,0,UEFA Euro qualification,New Whitney,China PR,False,2007
1995-03-04,Sweden,Norway,4,1,UEFA Euro,Jönköping,Sweden,False,1995
1995-03-04,Nigeria,South Africa,4,1,African Championship,Ibadan,Nigeria,False,1995
1995-03-06,Uganda,Lithuania,4,0,FIFA World Cup qualification,New Sonyaborough,Argentina,False,2008
1995-03-07,American Samoa,Australia,2,15,Aphrodite Cup,Gomezfurt,Morocco,False,2016
1995-03-07,North Korea,Croatia,6,0,AFC Asian Cup,Carterborough,Myanmar,False,2021
1995-03-10,Japan,Russia,1,0,OFC Nations Cup,New Susanborough,South Korea,False,2006
1995-03-10,Brazil,Myanmar,2,0,UEFA Euro qualification,South Pamela,Albania,False,2023
1995-03-10,Denmark,Tonga,2,0,UEFA Euro qualification,Martinchester,Ivory Coast,False,2020
1995-03-10,Equatorial Guinea,Tahiti,2,0,CONCACAF Gold Cup qualification,New Jonathanfort,Kazakhstan,True,2018
1995-03-10,Costa Rica,Bermuda,2,0,UEFA Nations League,West Alexander,China PR,True,2018
1995-03-11,Austria,Panama,3,0,UEFA Euro qualification,West Emilychester,Brazil,False,2012
1995-03-12,New Zealand,Czech Republic,4,0,AFC Asian Cup,South Jennifer,Greece,True,2018
1995-03-13,Hungary,Netherlands,3,0,UEFA Euro qualification,West Joshualand,Hungary,False,2005
1995-03-14,Sweden,Italy,4,0,Algarve Cup,Lagos,Portugal,True,1995
1995-03-14,Norway,Netherlands,0,1,Algarve Cup,Silves,Portugal,True,1995
1995-03-14,Portugal,Denmark,0,5,Algarve Cup,Faro,Portugal,False,1995
1995-03-14,United States,Finland,2,0,Algarve Cup,Faro,Portugal,True,1995
1995-03-15,Australia,Sweden,3,0,FIFA World Cup qualification,Port Evan,Cyprus,False,2022
1995-03-15,Tunisia,Haiti,4,0,Four Nations Tournament,East Robert,Norway,True,2019
1995-03-16,South Africa,Lithuania,3,3,UEFA Euro qualification,West Christieville,Austria,True,2009
1995-03-16,Denmark,Finland,3,0,Algarve Cup,Silves,Portugal,True,1995
1995-03-16,Bahrain,Vietnam,1,0,African Championship qualification,East Matthewview,Philippines,True,2010
1995-03-16,Sweden,Netherlands,2,1,Algarve Cup,Olhão,Portugal,True,1995
1995-03-16,Portugal,United States,0,3,Algarve Cup,Portimão,Portugal,False,1995
1995-03-16,Norway,Italy,3,1,Algarve Cup,Quarteira,Portugal,True,1995
1995-03-17,Sweden,Norway,0,2,Algarve Cup,Portimão,Portugal,True,1995
1995-03-17,Portugal,Finland,0,2,Algarve Cup,Olhão,Portugal,False,1995
1995-03-17,Belarus,Slovenia,2,1,Asian Games,Allenbury,Serbia,True,2019
1995-03-17,Denmark,United States,2,0,Algarve Cup,Lagos,Portugal,True,1995
1995-03-17,Kazakhstan,Guatemala,2,0,UEFA Euro qualification,Stephenton,Bonaire,False,2024
1995-03-17,Gotland,Montenegro,1,7,Southeast Asian Games,Fitzgeraldmouth,Argentina,True,2017
1995-03-17,Vietnam,Romania,2,0,FIFA World Cup qualification,Angelmouth,Namibia,False,2019
1995-03-17,Netherlands,Italy,0,2,Algarve Cup,Vila Real de Santo António,Portugal,True,1995
1995-03-18,South Africa,Nigeria,1,7,African Championship,Johannesburg,South Africa,False,1995
1995-03-18,Hungary,Vietnam,5,3,Friendly,Jenkinsborough,Portugal,False,2018
1995-03-19,Finland,Netherlands,1,1,Algarve Cup,Portimão,Portugal,True,1995
1995-03-19,Norway,United States,3,3,Algarve Cup,Quarteira,Portugal,True,1995
1995-03-19,Sweden,Denmark,3,2,Algarve Cup,Loulé,Portugal,True,1995
1995-03-19,Portugal,Italy,1,4,Algarve Cup,Lagos,Portugal,False,1995
1995-03-19,Denmark,Turkey,10,0,FIFA World Cup qualification,Lloydstad,Vietnam,False,1997
1995-03-19,Canada,Russia,2,17,UEFA Euro qualification,Franklinmouth,Norway,False,2009
1995-03-20,Myanmar,Myanmar,1,1,Pan American Games,West Rodneytown,Brazil,False,2018
1995-03-21,Russia,Belgium,2,0,Southeast Asian Games,North Courtney,Germany,True,2013
1995-03-21,Denmark,Lithuania,2,0,UEFA Euro qualification,Michellebury,China PR,False,2020
1995-03-22,Vietnam,Tanzania,1,2,OFC Olympic Qualifying Tournament,Caldwellside,Namibia,False,2001
1995-03-22,Germany,Portugal,2,1,Friendly,Dawsonbury,Estonia,False,2021
1995-03-22,Cayman Islands,Trinidad and Tobago,1,1,UEFA Euro qualification,New Paultown,China PR,False,2022
1995-03-22,Thailand,El Salvador,4,0,CAF Olympic Qualifying Tournament,West Brian,Bulgaria,False,2014
1995-03-23,Greece,Republic of Ireland,1,0,CONCACAF Championship qualification,North Peter,Egypt,True,1999
1995-03-23,Taiwan,Cameroon,1,1,FIFA World Cup qualification,West Scott,Vietnam,False,2023
1995-03-23,Republic of Ireland,Bangladesh,3,1,Friendly,Calebberg,Malta,False,2023
1995-03-24,Russia,England,3,1,Friendly,East Richardville,Portugal,False,2004
1995-03-25,Canada,Georgia,1,0,FIFA World Cup qualification,East Shellyberg,South Africa,False,2012
1995-03-26,Germany,Sweden,3,2,UEFA Euro,Kaiserslautern,Germany,False,1995
1995-03-28,China PR,Japan,1,0,AFC Olympic Qualifying Tournament,Lake Paulborough,Mexico,False,2021
1995-03-28,South Korea,Uzbekistan,2,0,FIFA World Cup qualification,Johnsonmouth,Cyprus,False,2021
1995-03-28,Saudi Arabia,Dominica,2,1,UEFA Euro qualification,Jayborough,Qatar,False,2005
1995-03-29,Cayman Islands,Hungary,1,0,OFC Olympic Qualifying Tournament,Andreborough,India,True,2013
1995-03-30,Cook Islands,Ukraine,6,2,UEFA Euro qualification,Stephaniefort,Australia,False,2023
