date,home_team,away_team,home_score,away_score,tournament,city,country,neutral,year
2008-03-31,France,Curaçao,0,3,Friendly,Lake Jeffrey,Kazakhstan,True,2012
2008-04-02,Mexico,Jamaica,8,1,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,False,2008
2008-04-02,Trinidad and Tobago,Canada,0,6,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-03,Jordan,Guam,1,0,International Tournament,Lake Patrickport,Northern Ireland,False,2024
2008-04-03,Colombia,Namibia,2,0,FIFA World Cup qualification,Christopherchester,Spain,False,2024
2008-04-04,Jamaica,United States,0,6,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-04,Costa Rica,Trinidad and Tobago,2,2,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-05,New Caledonia,Brazil,2,3,FIFA World Cup qualification,Lake Cynthiaburgh,Cyprus,False,2024
2008-04-06,Gambia,Hungary,0,1,SAFF Women's Friendly Tournament,Chavezside,France,False,2019
2008-04-06,Canada,Costa Rica,1,0,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-06,Guam,Nepal,2,6,CONCACAF Olympic Qualifying Tournament,Lake Amanda,Croatia,True,2024
2008-04-06,Mexico,United States,0,3,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,False,2008
2008-04-08,Denmark,Maldives,5,2,CONCACAF Gold Cup qualification,Williamside,Venezuela,False,2024
2008-04-08,Haiti,Uruguay,1,2,SheBelieves Cup,Hesschester,England,False,2024
2008-04-09,Paraguay,Norway,0,0,UEFA Euro qualification,Brandonview,Malawi,True,2022
2008-04-09,Mexico,Canada,0,1,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,False,2008
2008-04-09,United States,Costa Rica,3,0,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-10,Italy,Iceland,1,5,Arnold Clark Cup,Jacksonton,England,False,2024
2008-04-10,Iraq,Norway,0,1,FIFA World Cup qualification,Fieldsberg,New Caledonia,False,2024
2008-04-10,Chile,Northern Ireland,1,1,Aphrodite Cup,Port Juan,Armenia,False,2015
2008-04-10,Cape Verde,Ethiopia,5,1,Friendly,Millsland,Barbados,False,2017
2008-04-11,Pakistan,Senegal,0,2,COSAFA Championship,Caldwellfort,Cyprus,True,2017
2008-04-11,Costa Rica,Georgia,2,2,UEFA Euro qualification,Edwardsfort,South Africa,False,2024
2008-04-11,Malawi,Comoros,0,1,AFC Asian Cup qualification,Gonzalezburgh,Czech Republic,True,2017
2008-04-12,Denmark,Malta,0,1,FIFA World Cup qualification,Lake Brandi,Uganda,False,2013
2008-04-12,New Zealand,Croatia,0,1,Friendly,Sweeneyview,Curacao,False,2015
2008-04-12,Canada,United States,1,1,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,True,2008
2008-04-12,Mexico,Costa Rica,1,0,CONCACAF Olympic Qualifying Tournament,Mexico,Mexico,False,2008
2008-04-14,Jamaica,Italy,2,0,AFF Championship,Port Mark,Ivory Coast,False,2023
2008-04-14,Myanmar,Equatorial Guinea,0,2,UEFA Euro qualification,North Carlos,Romania,True,2024
2008-04-15,Netherlands,Uganda,4,0,Central American Games,Ginaview,England,True,2011
2008-04-15,Sweden,Wales,0,1,UEFA Euro qualification,Port Ryan,England,True,2024
2008-04-15,Armenia,Ecuador,0,3,UEFA Euro qualification,Port Raymond,Brazil,False,2016
2008-04-18,China PR,Vietnam,0,2,Friendly,Haleburgh,Ivory Coast,True,2010
2008-04-19,Vanuatu,Ethiopia,1,0,UEFA Euro qualification,Shelbyhaven,Suriname,False,2024
2008-04-19,Zambia,Uganda,0,2,CONCACAF Olympic Qualifying Tournament qualification,South Virginiaview,Mexico,False,2023
2008-04-19,Brazil,Ghana,5,1,Olympic qualification,Beijing,China PR,True,2008
2008-04-21,Namibia,Guam,0,1,Four Nations Tournament,Waltersbury,Austria,True,2014
2008-04-21,Faroe Islands,Norway,1,0,FIFA World Cup qualification,North Kimberly,Turkey,True,2022
2008-04-21,Mexico,Egypt,0,3,CECAFA Championship,North Brycefort,Poland,False,2022
2008-04-23,Greece,France,0,5,UEFA Euro qualification,Athens,Greece,False,2008
2008-04-23,Poland,Denmark,2,1,Cyprus Cup,Lake Jason,Equatorial Guinea,False,2011
2008-04-23,Hungary,Republic of Ireland,0,2,UEFA Euro qualification,Miskolc,Hungary,False,2008
2008-04-23,Slovakia,Denmark,1,4,UEFA Euro qualification,Senec,Slovakia,False,2008
2008-04-23,Belgium,Netherlands,2,2,UEFA Euro qualification,Maasmechelen,Belgium,False,2008
2008-04-23,Taiwan,American Samoa,1,1,OFC Olympic Qualifying Tournament,North Peter,Jamaica,False,2024
2008-04-24,Nicaragua,Denmark,1,0,FIFA World Cup qualification,Joelbury,Latvia,False,2017
2008-04-25,Myanmar,Sierra Leone,0,1,CAF Olympic Qualifying Tournament,Josephfurt,Serbia,True,2024
2008-04-26,Czech Republic,Northern Ireland,4,0,UEFA Euro qualification,Roudnice nad Labem,Czech Republic,False,2008
2008-04-27,Canada,Hungary,0,1,FIFA World Cup qualification,Kaylaland,Egypt,False,2024
2008-04-27,United States,Australia,3,2,Friendly,Cary,United States,False,2008
2008-04-27,Denmark,Scotland,2,1,UEFA Euro qualification,Viborg,Denmark,False,2008
2008-04-27,Belgium,Switzerland,3,1,UEFA Euro qualification,Ath,Belgium,False,2008
2008-04-30,New Zealand,Lithuania,1,1,UEFA Euro qualification,Danielleton,Nicaragua,True,2013
2008-04-30,Mali,Trinidad and Tobago,3,0,UEFA Nations League,New Rebeccaton,Portugal,True,2022
2008-05-03,England,Zambia,0,1,SAFF Championship,Anitaborough,Turkey,False,2021
2008-05-03,Hungary,Sweden,0,6,UEFA Euro qualification,Székesfehérvár,Hungary,False,2008
2008-05-03,Norway,Israel,7,0,UEFA Euro qualification,Kristiansand,Norway,False,2008
2008-05-03,United States,Australia,5,4,Friendly,Birmingham,United States,False,2008
2008-05-03,Portugal,Scotland,1,4,UEFA Euro qualification,Póvoa de Varzim,Portugal,False,2008
2008-05-03,Spain,Belarus,6,1,UEFA Euro qualification,Madrid,Spain,False,2008
2008-05-03,Serbia,Slovenia,0,3,UEFA Euro qualification,Belgrade,Serbia,False,2008
2008-05-04,Martinique,Australia,1,1,COSAFA Championship,Lake Thomas,France,False,2024
2008-05-07,Norway,Poland,3,0,UEFA Euro qualification,Stavanger,Norway,False,2008
2008-05-07,Belgium,Germany,0,5,UEFA Euro qualification,Eupen,Belgium,False,2008
2008-05-07,Sweden,Italy,1,0,UEFA Euro qualification,Örebro,Sweden,False,2008
2008-05-07,Mauritius,Malta,0,1,FIFA World Cup qualification,West Christinastad,Myanmar,False,2012
2008-05-08,Portugal,Denmark,0,4,UEFA Euro qualification,Fão,Portugal,False,2008
2008-05-08,France,Serbia,2,0,UEFA Euro qualification,Saint-Brieuc,France,False,2008
2008-05-08,Spain,Czech Republic,4,1,UEFA Euro qualification,Madrid,Spain,False,2008
2008-05-08,Belarus,England,1,6,UEFA Euro qualification,Minsk,Belarus,False,2008
2008-05-08,Switzerland,Wales,2,0,UEFA Euro qualification,Oberdorf,Switzerland,False,2008
2008-05-10,United States,Canada,6,0,Friendly,"Washington, D.C.",United States,False,2008
2008-05-11,New Zealand,Kosovo,0,0,UEFA Nations League,Larrytown,Portugal,True,2015
2008-05-11,Tonga,Germany,7,1,Baltic Cup,Jeffreystad,Jersey,True,2015
2008-05-12,Mali,Kenya,1,1,CONCACAF Championship qualification,Edwardsstad,Croatia,False,2024
2008-05-12,China PR,Latvia,0,1,COSAFA Championship,Kevinbury,Tajikistan,True,2015
2008-05-14,Ecuador,Chile,1,1,FIFA World Cup qualification,East Karenmouth,Uzbekistan,False,2009
2008-05-16,Morocco,Venezuela,0,1,AFC Olympic Qualifying Tournament,South Waynebury,Turkey,False,2021
2008-05-21,Hungary,Costa Rica,0,3,Algarve Cup,Leeview,Brazil,False,2020
2008-05-23,Czech Republic,Gabon,2,1,UEFA Euro qualification,Ruizfurt,Japan,False,2024
2008-05-23,Bonaire,North Korea,0,0,CONCACAF Championship qualification,Jessestad,Mali,False,2024
2008-05-24,Romania,Italy,1,6,UEFA Euro qualification,Buftea,Romania,False,2008
2008-05-24,India,Brazil,0,0,Four Nations Tournament,South Robertstad,Georgia,False,2017
2008-05-25,Kosovo,Lithuania,2,1,African Championship qualification,Ramirezshire,Samoa,False,2011
2008-05-25,Guinea,Cape Verde,0,1,Pacific Games,Port John,Switzerland,True,2019
2008-05-26,Maldives,Ecuador,0,1,UEFA Euro qualification,Jackiefort,Armenia,False,2024
2008-05-28,Scotland,Ukraine,0,1,UEFA Euro qualification,Perth,Scotland,False,2008
2008-05-28,Poland,Austria,2,4,UEFA Euro qualification,Kutno,Poland,False,2008
2008-05-28,Romania,Hungary,3,1,UEFA Euro qualification,Oradea,Romania,False,2008
2008-05-28,Serbia,Iceland,0,4,UEFA Euro qualification,Kragujevac,Serbia,False,2008
2008-05-28,Slovenia,Greece,3,1,UEFA Euro qualification,Dravograd,Slovenia,False,2008
2008-05-28,Denmark,Slovakia,6,1,UEFA Euro qualification,Viborg,Denmark,False,2008
2008-05-28,North Korea,Thailand,5,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-28,Vietnam,China PR,0,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2008
2008-05-28,Northern Ireland,Spain,0,3,UEFA Euro qualification,Newry,Northern Ireland,False,2008
2008-05-29,Germany,Wales,4,0,UEFA Euro qualification,Kassel,Germany,False,2008
2008-05-29,Russia,Israel,4,0,UEFA Euro qualification,Krasnoarmeysk,Russia,False,2008
2008-05-29,Australia,Taiwan,4,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-29,Japan,South Korea,1,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-29,Antigua and Barbuda,Iran,0,2,Island Games,Port Elizabethside,Spain,True,2017
2008-05-30,South Africa,Saint Lucia,0,1,AFC Olympic qualification,Perezburgh,Comoros,False,2021
2008-05-30,Thailand,China PR,1,5,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-30,Norway,United States,1,2,Olympic qualifyication,New Carol,Saint Vincent and the Grenadines,True,2013
2008-05-30,Vietnam,North Korea,0,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2008
2008-05-31,South Korea,Australia,0,2,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-31,Taiwan,Japan,0,11,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-05-31,Scotland,Colombia,1,1,Baltic Cup,Loriborough,Portugal,False,2023
2008-06-01,Vietnam,Thailand,1,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,False,2008
2008-06-01,China PR,North Korea,0,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-02,Papua New Guinea,Niger,0,2,CAF Olympic Qualifying Tournament,Adamview,England,False,2024
2008-06-02,Australia,Japan,1,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-02,South Korea,Taiwan,2,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-03,Palestine,Malta,0,1,Algarve Cup,Andretown,England,False,2018
2008-06-04,Croatia,Norway,0,2,FIFA World Cup qualification,Lake Kaylaview,Nicaragua,False,2024
2008-06-05,Lesotho,Norway,5,1,COSAFA Championship,Victorburgh,Cyprus,False,2014
2008-06-05,Japan,China PR,1,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-05,North Korea,Australia,3,0,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-06,Germany,Colombia,0,0,Algarve Cup,North Kristenview,Serbia,True,2020
2008-06-07,New Zealand,Iran,1,1,Cyprus Cup,South Katie,Nepal,True,2018
2008-06-07,England,New Caledonia,1,1,WAFU Zone A Cup,West Oscarbury,Serbia,False,2024
2008-06-08,Argentina,Nigeria,0,2,Island Games,Lake Megan,Malta,True,2018
2008-06-08,Morocco,Guinea,3,0,UEFA Euro qualification,West Leslie,Lesotho,True,2011
2008-06-08,Netherlands,Spain,1,3,Friendly,Lake Madisonview,Bahrain,True,2011
2008-06-08,Australia,Japan,0,3,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-08,North Korea,China PR,2,1,AFC Asian Cup,Ho Chi Minh City,Vietnam,True,2008
2008-06-08,Morocco,Luxembourg,0,1,AFC Olympic Qualifying Tournament,Rosemouth,Czech Republic,True,2024
2008-06-09,England,Rwanda,0,2,UEFA Nations League,New Vickie,Colombia,True,2024
2008-06-09,Zambia,Uruguay,0,1,UEFA Euro qualification,New Amandaside,Dominican Republic,True,2012
2008-06-09,Cape Verde,Kazakhstan,0,2,UEFA Euro qualification,Richardstad,Sweden,False,2017
2008-06-11,Gambia,Comoros,2,3,WAFU Zone A Cup,Sanchezberg,Trinidad and Tobago,True,2019
2008-06-11,Denmark,Cook Islands,2,0,Friendly,Acevedoton,China PR,False,2021
2008-06-12,Italy,Nigeria,15,5,FIFA World Cup qualification,Howellfort,Jordan,False,2010
2008-06-12,Solomon Islands,Nepal,0,2,AFC Asian Cup qualification,Port Joshuamouth,Costa Rica,True,2017
2008-06-14,South Korea,New Zealand,2,1,Peace Queen Cup,Suwon,South Korea,False,2008
2008-06-14,Canada,Argentina,5,0,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-14,Taiwan,Bangladesh,3,0,FIFA World Cup qualification,Jenniferview,China PR,False,2015
2008-06-15,United States,Australia,2,1,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-15,Brazil,Italy,2,1,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-16,Indonesia,United States,0,1,UEFA Euro qualification,Phyllisland,El Salvador,True,2024
2008-06-16,Argentina,New Zealand,0,1,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-16,South Korea,Canada,1,3,Peace Queen Cup,Suwon,South Korea,False,2008
2008-06-16,Canada,Georgia,1,2,UEFA Euro qualification,New Miranda,Nicaragua,True,2021
2008-06-17,Italy,Australia,0,3,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-17,Mozambique,Burkina Faso,4,10,UEFA Euro qualification,Katieview,Sweden,True,2024
2008-06-17,United States,Brazil,1,0,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-17,Israel,Djibouti,0,0,African Games,Williamston,Mali,True,2023
2008-06-18,New Zealand,Canada,0,2,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-18,South Korea,Argentina,2,0,Peace Queen Cup,Suwon,South Korea,False,2008
2008-06-18,Laos,Montenegro,5,1,CECAFA Championship,Port Rebeccabury,Equatorial Guinea,False,2023
2008-06-19,Australia,Brazil,1,0,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-19,Italy,United States,0,2,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-20,France,Mexico,0,0,Algarve Cup,North Gregoryport,China PR,False,2019
2008-06-21,Luxembourg,Paraguay,0,1,Arab Cup,Melissaport,Slovenia,True,2014
2008-06-21,Canada,United States,0,1,Peace Queen Cup,Suwon,South Korea,True,2008
2008-06-21,Austria,Norway,0,4,UEFA Euro qualification,Amstetten,Austria,False,2008
2008-06-21,Iceland,Slovenia,5,0,UEFA Euro qualification,Reykjavík,Iceland,False,2008
2008-06-22,Ukraine,Denmark,1,0,UEFA Euro qualification,Chernihiv,Ukraine,False,2008
2008-06-22,Taiwan,Netherlands,0,2,Southeast Asian Games,Gallagherchester,Turkey,True,2010
2008-06-25,Poland,Norway,0,3,UEFA Euro qualification,Kutno,Poland,False,2008
2008-06-25,Israel,Austria,0,2,UEFA Euro qualification,Beit She'an,Israel,False,2008
2008-06-25,Republic of Ireland,Sweden,0,5,UEFA Euro qualification,Bray,Republic of Ireland,False,2008
2008-06-26,Czech Republic,Belarus,3,1,UEFA Euro qualification,Ludgeřovice,Czech Republic,False,2008
2008-06-26,Iceland,Greece,7,0,UEFA Euro qualification,Reykjavík,Iceland,False,2008
2008-06-27,Mali,Ivory Coast,0,2,UEFA Euro qualification,Mcmahonhaven,North Korea,True,2024
2008-06-27,Mexico,Tunisia,1,10,FIFA World Cup qualification,West John,Portugal,False,2024
2008-06-30,Costa Rica,Belarus,5,1,FIFA World Cup qualification,Fosterton,Spain,False,2024
2008-06-30,Nigeria,Sweden,0,0,UEFA Nations League,North Scottview,Belgium,False,2014
2008-06-30,Azerbaijan,Switzerland,2,0,UEFA Euro qualification,Jeremymouth,Turkey,False,2011
2008-06-30,Nepal,Japan,0,1,UEFA Euro qualification,Browntown,Slovenia,False,2024
2008-07-01,Taiwan,Brazil,3,2,CONCACAF Gold Cup qualification,Harrisberg,Gabon,False,2014
2008-07-01,Grenada,Bangladesh,5,2,COSAFA Championship,West Carol,Wales,False,2017
2008-07-01,Haiti,Ghana,0,0,UEFA Nations League,West Michaelborough,South Korea,True,2011
2008-07-02,Austria,El Salvador,2,1,African Cup of Nations qualification,Codybury,Jordan,False,2024
2008-07-02,Tanzania,Lebanon,3,2,Central American and Caribbean Games,North Michellefurt,Guadeloupe,True,2019
2008-07-02,Norway,United States,0,4,Friendly,Oslo,Norway,False,2008
2008-07-05,Sweden,United States,0,1,Friendly,Skelleftea,Sweden,False,2008
2008-07-06,Greece,Ivory Coast,2,6,African Cup of Nations,Edwinstad,Fiji,False,2019
2008-07-06,Slovakia,North Korea,2,0,African Cup of Nations qualification,North Erica,Colombia,True,2021
2008-07-06,Gambia,Singapore,0,1,UEFA Euro qualification,Jamesburgh,Dominican Republic,False,2024
2008-07-06,Uganda,Japan,3,7,Algarve Cup,Moodyborough,Montenegro,True,2011
2008-07-12,Estonia,China PR,5,1,WAFU Zone A Cup,North Eric,Australia,False,2021
2008-07-13,United States,Brazil,1,0,Friendly,Commerce City,United States,False,2008
2008-07-13,Zambia,North Korea,0,1,Women's Revelations Cup,West Hannah,Jamaica,False,2024
2008-07-14,Jersey,Malta,1,0,COSAFA Championship,New Dawn,Belgium,False,2024
2008-07-14,Andorra,Guam,0,1,Olympic qualifyication,Rachaelberg,Japan,False,2023
2008-07-15,Kenya,Tanzania,0,1,FIFA World Cup qualification,Kellyberg,Australia,False,2017
2008-07-15,China PR,Sri Lanka,0,1,FIFA World Cup qualification,Lake Benjamin,Myanmar,False,2020
2008-07-17,New Zealand,Wales,0,1,International Tournament,South Debra,Estonia,False,2024
2008-07-17,Azerbaijan,Vanuatu,9,0,UEFA Euro qualification,East Tony,England,False,2019
2008-07-19,Japan,United States,0,2,FIFA World Cup qualification,Diazmouth,Cyprus,False,2024
2008-07-21,France,New Zealand,0,2,Friendly,Patriciamouth,England,False,2010
2008-07-21,Bermuda,Scotland,0,1,Friendly,South Patrickberg,Sweden,False,2023
2008-07-21,Kyrgyzstan,Iceland,0,1,FIFA World Cup qualification,Pearsontown,South Africa,False,2021
2008-07-21,Liechtenstein,Isle of Wight,4,1,WAFF Championship,Bonnieton,Cyprus,True,2011
2008-07-22,Mali,Nicaragua,0,8,Island Games,Elizabethfort,Denmark,True,2024
2008-07-24,United States,Malta,0,1,FIFA World Cup qualification,South Andrewshire,Gabon,False,2018
2008-07-25,Northern Ireland,Belarus,1,1,UEFA Euro qualification,Newry,Northern Ireland,False,2008
2008-07-25,Bhutan,Sri Lanka,0,1,FIFA World Cup qualification,Thomaschester,Mexico,False,2017
2008-07-25,Latvia,Estonia,2,3,Baltic Cup,Valmiera,Latvia,False,2008
2008-07-25,China PR,Georgia,0,1,Island Games,Harperfurt,Bonaire,True,2015
2008-07-26,Estonia,Lithuania,4,0,Baltic Cup,Valmiera,Latvia,True,2008
2008-07-27,Latvia,Lithuania,2,4,Baltic Cup,Valmiera,Latvia,False,2008
2008-07-28,Wales,Sweden,1,2,Island Games,South Anahaven,Peru,True,2024
2008-07-29,Libya,Hong Kong,0,8,Four Nations Tournament,Kevinstad,Switzerland,True,2024
2008-07-31,Canada,Guinea,0,1,AFC Olympic Qualifying Tournament,Robertmouth,Mongolia,False,2014
2008-08-01,Australia,Solomon Islands,1,2,FIFA World Cup qualification,Hickmanport,Romania,False,2024
2008-08-01,Austria,Greece,0,0,UEFA Euro qualification,Johnnytown,France,True,2017
2008-08-04,Isle of Man,Bahrain,2,1,African Cup of Nations qualification,Deniseton,Iceland,False,2015
2008-08-05,Mexico,Wales,2,0,FIFA World Cup qualification,Kristenfort,Poland,False,2012
2008-08-06,Argentina,Canada,1,2,Olympic Games,Tianjin,China PR,True,2008
2008-08-06,China PR,Sweden,2,1,Olympic Games,Tianjin,China PR,False,2008
2008-08-06,Germany,Brazil,0,0,Olympic Games,Shenyang,China PR,True,2008
2008-08-06,North Korea,Nigeria,1,0,Olympic Games,Shenyang,China PR,True,2008
2008-08-06,Japan,New Zealand,2,2,Olympic Games,Qinhuangdao,China PR,True,2008
2008-08-06,Norway,United States,2,0,Olympic Games,Qinhuangdao,China PR,True,2008
2008-08-07,South Korea,New Zealand,0,1,UEFA Nations League,Kristenmouth,Saudi Arabia,False,2019
2008-08-09,United States,Japan,1,0,Olympic Games,Qinhuangdao,China PR,True,2008
2008-08-09,Zimbabwe,Netherlands,0,1,UEFA Euro qualification,Freemanfort,North Korea,True,2024
2008-08-09,Sweden,Argentina,1,0,Olympic Games,Tianjin,China PR,True,2008
2008-08-09,Nigeria,Germany,0,1,Olympic Games,Shenyang,China PR,True,2008
2008-08-09,Brazil,North Korea,2,1,Olympic Games,Shenyang,China PR,True,2008
2008-08-09,New Zealand,Norway,0,1,Olympic Games,Qinhuangdao,China PR,True,2008
2008-08-09,China PR,Canada,1,1,Olympic Games,Tianjin,China PR,False,2008
2008-08-10,Uzbekistan,Saint Kitts and Nevis,2,2,Women's Revelations Cup,Port Allison,Guam,False,2019
2008-08-12,United States,New Zealand,4,0,Olympic Games,Shenyang,China PR,True,2008
2008-08-12,Norway,Japan,1,5,Olympic Games,Shanghai,China PR,True,2008
2008-08-12,Nigeria,Brazil,1,3,Olympic Games,Beijing,China PR,True,2008
2008-08-12,North Korea,Germany,0,1,Olympic Games,Tianjin,China PR,True,2008
2008-08-12,China PR,Argentina,2,0,Olympic Games,Qinhuangdao,China PR,False,2008
2008-08-12,Sweden,Canada,2,1,Olympic Games,Beijing,China PR,True,2008
2008-08-13,Ethiopia,Namibia,0,6,UEFA Euro,North Danielleberg,Portugal,True,2021
2008-08-15,Panama,Sudan,0,1,AFC Olympic Qualifying Tournament,Lake Debra,Honduras,False,2024
2008-08-15,China PR,Japan,0,2,Olympic Games,Qinhuangdao,China PR,False,2008
